realweight,obsweight,athletic,practice
196.93999,178.04242,-9.1409283,0
179.32504,179.2027,-2.4640214,0
155.71051,174.55643,1.6271299,.1779639
215.92134,224.71423,.77342349,1.7942492
155.54349,157.81328,-.029188538,0
149.7498,193.7364,-6.6789384,0
193.82338,225.89926,-1.8502619,0
179.32822,187.64417,4.8608871,6.1490169
129.64456,117.86808,3.3644316,3.0802443
204.5381,176.1163,3.0968845,5.4165945
196.72426,224.46741,-6.1637845,0
167.2944,176.3911,11.322836,14.988207
203.02808,220.645,-5.4350648,0
153.00642,136.34676,5.3659105,11.014422
139.13654,125.08986,-3.6591129,0
117.24374,124.59013,1.529651,1.1296029
215.89554,188.77658,-3.4767377,0
155.10672,149.91882,-9.7332106,0
131.55496,132.82312,-1.822262,0
143.58389,141.57399,-1.0061007,0
168.03322,169.92709,1.0566727,2.6180212
142.90744,132.82516,6.7385788,12.391004
145.01186,134.11259,5.6534266,8.836586
164.83635,206.82118,-5.9257107,0
180.72964,184.98372,-.3738766,0
99.633842,121.95351,8.1819153,10.714937
214.43694,245.83836,1.979162,.19943452
111.51837,96.37545,5.7541809,7.3541522
132.70757,182.88167,8.5855865,17.023293
158.36829,131.63055,-3.236912,0
176.48592,194.14154,-.52055174,0
196.67693,197.2178,-6.5974841,0
106.04471,107.60115,12.898482,17.886068
208.67203,192.32294,6.2169504,9.4141512
187.80432,210.30815,-1.3845202,0
215.98091,240.62714,3.8001432,4.7119961
201.60146,197.09158,2.2937305,2.3233213
111.84907,109.89536,-3.8271976,0
182.75858,197.76172,-7.1150031,0
113.98758,123.42521,7.0414991,9.4419079
199.00885,183.27336,-5.5309625,0
171.58012,182.14679,-5.2663975,0
191.76875,142.86949,.04949417,3.4087558
158.98436,147.64595,6.4458637,12.429737
132.54399,156.88184,3.855015,4.8413649
164.86099,181.64653,6.713109,11.20186
279.54977,274.86584,-5.651165,0
177.89742,180.72267,10.674493,19.632622
108.67978,152.1244,1.4149538,1.7180294
178.36594,163.65457,1.5535295,5.0862136
155.46014,149.14066,1.172526,1.9225718
188.84265,165.18729,-3.345463,0
161.5957,137.67773,3.9586601,5.9718647
187.7493,235.22638,1.7072607,2.307092
213.20126,210.96585,-1.2461569,0
178.28703,184.2155,5.1456604,6.8873763
145.27408,153.601,.42433491,.96193957
144.0162,158.02016,14.586263,19.708761
184.92821,159.2813,-.19818461,0
171.40988,190.4938,3.4350214,6.9796214
169.38591,168.50771,3.3323431,4.1897941
161.9585,144.83754,8.6730032,11.463472
125.97501,105.08128,9.3469,13.205231
178.43462,170.7836,.22703655,.20784213
225.63452,246.74724,7.1755686,12.21503
89.843079,82.039169,3.5104921,3.5893028
182.9769,180.05389,-3.7069089,0
170.43303,155.88226,.33953172,4.7794151
199.03995,210.82491,-2.7371602,0
164.1638,171.41913,-.083406165,0
184.97293,188.31932,-2.9268532,0
163.15173,157.80293,6.693995,11.381655
143.91557,131.27873,5.1628227,10.10807
129.05751,132.87563,4.9908533,11.455522
146.61717,134.25734,12.867153,14.955263
144.52867,147.20335,6.5102081,7.1781993
159.19843,142.27293,10.048339,16.193365
167.29173,167.20694,.80942804,0
165.81546,149.92627,1.041942,.27316821
170.31485,168.77359,-3.1092536,0
132.33337,143.49492,-1.7379742,0
163.69701,132.91205,2.2234459,1.7859591
165.15154,168.44182,8.8052368,15.120416
174.05893,178.44412,2.9318395,6.0659146
169.22218,138.98793,-12.611102,0
123.45528,141.08397,-3.9484487,0
197.01851,182.80385,-1.7991867,0
144.47491,145.41602,.57247794,1.6616422
142.50531,172.68915,10.616001,21.131363
230.94162,241.63991,-1.5796462,0
184.91493,168.35022,9.7331772,15.924726
127.23074,108.75612,-5.6714697,0
158.51761,166.91589,-.71745515,0
179.88156,170.16763,-2.3052897,0
98.409416,104.49709,-2.5887346,0
167.95409,181.40422,.90917611,0
126.36591,138.07454,10.535141,13.199852
133.42351,144.66922,11.174717,15.82658
115.41041,96.499161,11.865531,19.677479
159.93152,106.1089,-.97431457,.5523442
168.48071,169.24557,-2.3754132,0
190.40155,177.20837,-2.7418196,0
136.81334,179.81032,3.896507,4.585588
143.00528,133.86639,.98096651,1.2348169
188.20239,201.0323,-4.2684565,.33265853
108.0786,119.36931,2.8122845,2.8660905
199.83995,209.1353,2.9178119,4.0136299
136.42014,117.05615,4.0539236,9.4806709
188.61197,203.47699,-.83594877,1.4801455
173.41017,153.11258,1.678512,1.9274249
194.35411,190.66335,-1.6949909,.20715983
150.82736,138.31754,-1.9095312,0
150.35381,162.38371,-3.9812503,0
123.71863,121.15007,3.3023117,3.1583145
161.54169,160.42265,6.1198177,7.0387826
187.45032,196.22867,-9.8263321,0
158.41571,155.68565,-6.1654077,0
167.66223,156.00427,-.73130548,1.68229
129.7747,100.39377,8.3253746,12.187999
171.06706,207.72331,4.5360885,4.7167149
156.28459,162.92786,-7.2428727,0
156.01305,170.08597,8.5843678,11.250134
180.45319,178.47534,2.8465853,4.8632536
191.54102,180.25513,7.6849647,10.384328
200.85321,225.67645,4.7601042,6.9084702
176.7603,153.55923,7.8419347,12.399092
156.60243,122.44554,-2.1785049,0
184.83977,139.58301,3.9634736,5.2265115
171.16971,176.6263,-2.5127554,0
168.09578,158.50984,3.1032724,1.8557259
208.14055,212.10098,-3.0429008,0
154.63641,137.53441,5.6599536,8.207015
194.18242,242.37521,2.408406,3.351156
164.46227,167.07741,2.8594265,6.7108283
162.6813,147.29391,5.5115018,3.4392066
135.53685,126.90115,-.16533819,2.9506984
166.13516,153.70425,2.562005,2.1499484
193.7878,148.20538,7.6960392,13.73497
157.9608,139.03217,-3.7620499,0
196.92058,201.75401,-1.7782561,0
189.19888,183.53331,-3.8884101,0
143.28125,136.67081,7.7603278,13.860651
153.56612,136.16724,7.9590626,12.056275
192.16302,190.58255,1.1422833,.34842291
125.8725,121.1978,8.0913982,11.044119
120.27674,94.012131,12.355438,19.394102
200.72566,206.35912,3.5615714,5.7030005
191.30821,226.05522,7.3598542,10.312214
201.79321,210.84486,6.2655625,7.870254
168.57375,190.68785,-10.193763,0
182.76804,176.35915,-1.7462065,0
140.65688,148.72748,5.7414837,10.546185
155.46745,176.339,-1.0559368,.90482426
212.58649,204.42288,.3233324,1.1474737
170.69777,151.52728,5.6135921,11.146793
186.91139,174.59618,-4.3343444,0
169.55995,194.61224,4.5234122,7.551949
180.70291,175.81825,-3.0144584,0
142.63696,161.65894,7.1125145,9.2255163
166.45546,193.66832,-4.2766314,0
174.57994,176.16176,-7.4359035,0
166.28133,178.19882,1.2321388,2.7030323
132.66629,140.90396,-1.7046903,0
160.08392,197.86987,-3.1205287,0
209.36092,185.72241,.23362431,.096761532
136.1642,130.35953,2.2819595,6.9415145
186.3658,204.5253,-5.0497661,0
144.40886,175.39493,-6.1938982,0
170.51115,160.00885,.11860506,0
151.74039,160.4697,11.45307,19.840799
156.46965,163.87901,-2.1346102,0
128.9955,119.21118,4.9399185,6.856833
184.60623,214.73212,2.9415584,1.9196435
186.66826,158.58788,3.6730785,6.9844413
152.99948,177.13196,3.8800662,5.3708105
135.47937,145.2059,4.1618285,5.4492335
142.75658,141.48732,-4.3496985,0
169.63536,148.2796,-2.8122439,0
122.54931,100.59682,11.057868,16.190248
216.34914,198.65892,6.8898468,10.710697
131.52489,156.69418,3.6773574,3.359911
213.08669,221.33118,1.8589041,4.2853117
179.28372,175.32922,.32301804,1.8853586
212.91438,226.0491,1.5777687,2.1374536
188.92677,181.17154,-5.4557176,0
215.42839,172.49954,-7.1865535,0
160.91946,149.82138,-4.6190915,0
149.39137,152.08527,.35089526,2.0793812
169.2597,175.75758,3.7422523,7.1390676
188.117,179.49417,7.9016585,11.861351
149.09303,174.18987,2.7423553,3.9819431
148.53828,146.077,-4.2059669,0
212.70076,232.45117,-2.6193032,0
151.88072,166.31638,.49326158,.4342916
109.99474,57.910267,7.1408644,14.505958
174.21481,164.33115,7.4293575,11.40343
115.24297,101.04928,8.243432,11.378505
191.35686,182.00977,-7.5144734,0
122.96551,158.64059,.28786707,.37383461
232.60768,250.41646,-2.6952603,0
161.90933,144.22031,4.4951258,6.6276927
163.47968,182.53014,9.8558388,15.176811
186.02263,230.5733,5.6655121,8.8862772
189.25781,180.35123,5.9066396,9.3580818
175.1987,183.9993,-8.6576338,0
138.03006,104.9856,-10.111899,0
143.83844,155.15166,8.7054892,15.411914
199.73254,187.15776,4.9317622,7.8900394
208.51089,236.35025,-2.0671117,0
117.31474,123.73289,-.016961861,1.0929869
178.52283,197.59036,-3.3576241,0
199.25655,199.62598,2.7191753,5.7194433
158.12346,173.30847,.99834472,2.2403879
131.58447,163.6837,6.919745,10.258514
146.12791,182.29657,6.0312867,8.5947971
214.22572,183.45352,-.42997229,0
184.63872,205.87608,-5.0888,0
165.7643,167.47382,-.84483832,0
98.030243,107.80323,14.82426,22.322489
171.34547,144.77879,12.613446,21.911655
171.16135,174.10989,.18268108,0
109.5956,104.80865,6.7164192,10.532499
138.95241,140.2272,-.95713282,0
200.83534,151.40964,11.822961,19.483791
205.6786,200.35327,.49932876,1.4280314
169.30334,180.81378,4.6822162,11.786572
187.2852,170.25363,-1.12551,0
130.46286,114.75153,-2.0291793,0
174.19482,193.22331,10.519148,13.080896
185.96922,204.25047,-.32307798,0
229.91766,249.01379,-3.9711707,0
152.85425,138.22549,8.5753679,10.673999
168.38133,149.44951,1.664632,4.0328579
181.94539,171.1122,-4.651144,0
142.21225,142.16153,8.3653984,12.628425
147.2103,158.31715,-4.4417229,0
178.86911,200.03255,-2.5324638,0
113.22052,104.37325,1.5829277,.82367802
165.47563,151.74979,-.14238732,0
163.3842,149.2652,-1.0202302,0
143.14305,144.99596,6.9812112,10.323986
145.85017,122.63039,5.5303206,10.619358
158.05481,117.83205,.93809485,2.4377098
158.13383,169.25465,-2.2487304,0
120.15323,124.60162,6.3857718,9.3690042
148.35873,141.13866,-.10157528,0
152.01027,189.08798,6.7116647,8.8211784
195.04665,176.43303,-7.2833652,0
146.91818,138.99329,7.7692018,10.590561
222.0466,219.65317,1.8874328,1.6927845
226.36551,214.37672,4.1944337,8.5406799
143.8006,155.60081,7.9231563,14.02513
141.83374,129.84042,-2.1783402,0
147.67313,99.248291,2.1212797,3.7792735
212.33597,216.02473,4.9328265,5.8756943
200.14001,217.05048,1.5352919,4.2868237
141.34531,152.40518,3.7671666,8.4505291
105.93909,125.7461,-.45629996,0
152.62387,142.04257,-5.3645463,0
212.29063,249.63478,5.1268291,5.9141912
185.81686,171.86891,-.86074048,0
164.87311,188.93529,6.0643954,7.6728511
118.4731,70.250587,5.3860087,9.7405834
147.83104,134.53986,-1.2516558,0
173.96298,175.50461,1.1845278,1.3967237
168.67166,163.68141,15.418705,22.479702
143.19463,159.86568,9.9040852,14.862574
158.82808,154.27357,7.5631585,12.722658
143.6973,121.72751,10.102341,19.140667
151.29805,148.71407,-3.9478147,0
224.89807,217.49536,-2.0121353,0
138.53621,165.05786,1.6882322,4.1010027
195.86705,184.46823,-5.9301805,0
160.01546,132.84898,6.8116035,9.0331068
107.60932,112.30418,5.8130183,8.6199589
209.48189,208.70941,3.8456788,3.2526803
163.51965,165.45227,9.5037928,15.74273
112.57288,117.55466,7.4483232,14.832726
148.05682,178.09808,-4.6572227,0
157.86649,165.61438,6.6615739,13.068484
189.79485,188.16791,2.367187,2.2406585
169.78339,167.8745,2.4248154,6.3382926
150.56255,156.53401,7.0339284,8.8040228
237.56744,243.57384,-3.0575519,0
112.32826,101.3382,10.491446,16.326122
158.07985,153.65154,-3.2456834,0
239.03941,231.22144,-10.324481,0
148.71347,152.54065,-.28465444,0
110.64629,107.13118,.57031786,1.8377022
190.72469,180.39148,3.7664354,3.9349725
165.69099,183.06752,.54647827,3.4826109
120.44341,157.95366,-.4679285,5.3217301
167.05463,173.38615,3.0239933,7.7584033
144.41541,166.7345,6.3207979,9.4221373
132.84438,137.17795,-.74535292,0
181.93675,161.20525,1.8478186,.51452011
178.27315,179.41443,-4.0467148,0
204.57878,198.30585,7.5567088,11.66006
149.10567,152.37207,5.2194085,7.1883249
107.33543,117.1382,3.9295864,7.3294163
92.873795,78.962555,11.150576,16.620996
174.45346,193.17032,-4.4547558,0
176.19975,182.36667,-6.6097131,0
168.73749,186.57643,-.83704114,0
179.94606,162.55177,11.099749,14.154013
143.84401,161.2618,-.25608236,.32468084
180.6624,173.24977,-2.1413376,0
186.06502,200.69885,1.6845864,.30641893
155.01149,136.54123,12.487298,20.731035
161.61328,187.92319,-1.3616866,0
158.75995,157.05757,-2.9274225,0
153.9397,159.55139,7.0992699,12.913615
151.33673,180.66585,7.7563438,11.136488
191.55746,204.79738,-2.8159556,0
89.585876,61.083591,.72409868,0
198.7235,191.80348,-8.4665766,0
224.08743,236.42953,2.9098823,1.7567253
153.89146,136.0034,1.5324447,3.9348135
118.35303,137.24472,7.5193586,9.4633102
145.40039,155.78906,9.9627609,13.295016
172.56052,186.90833,13.577774,22.808237
210.33592,189.07968,1.9833293,4.1032858
139.70607,120.12311,-.51700056,0
203.64275,202.31912,-4.7010646,0
189.09908,193.89265,4.0169511,6.0379863
143.28983,128.10107,7.0994391,8.5622149
164.53381,175.29155,4.8791685,5.9233437
167.61102,172.60745,3.689635,6.5176306
145.19537,129.87982,5.3631067,11.251626
191.99406,194.19835,1.9849999,0
176.44734,196.95065,1.8496013,2.7468722
175.53914,175.81497,13.061336,18.563946
194.38464,240.93755,7.2381558,16.304939
184.89378,181.2747,6.447854,9.8264723
190.2617,183.35715,-8.7858744,0
132.43842,111.54726,6.2604375,10.529908
204.76265,190.35916,-4.6355195,0
163.52579,173.09081,2.726598,2.6565349
191.05231,208.6106,6.057034,11.095257
145.79706,151.18088,-3.4904249,0
193.1407,200.90054,8.9937716,16.152504
94.827103,97.005638,5.5479832,9.5517588
175.58791,164.84154,1.1626691,.57841229
100.19616,84.937805,.32575712,.78628904
127.28027,147.40707,-2.3417425,0
153.95689,172.42209,2.0767908,0
171.99785,160.74541,1.0503031,3.4063725
149.62221,157.55905,9.1573153,12.685241
163.49057,159.41154,-5.3482938,0
214.063,209.55264,.00088993309,.81629449
135.35304,140.56894,-.92011559,0
174.12802,137.90755,11.9343,17.829321
167.27472,205.77229,-.68302089,0
191.25514,199.30702,4.5178113,5.1404848
98.323296,92.122429,12.134823,18.349861
192.96703,216.22406,-.47633764,.89980942
191.84346,200.20844,.37221393,0
141.80179,148.5652,-.54976714,0
212.32805,198.75819,-2.7377942,0
155.47388,127.56681,3.3193717,4.9981456
111.18153,123.49557,12.08416,16.249744
155.74335,151.9063,5.436573,7.6310592
160.2951,177.95659,7.3284292,9.3564339
170.34726,180.91924,-.4892675,0
126.73605,132.32687,9.1988707,16.130663
139.94583,134.9651,7.6563511,10.817614
173.11423,214.66025,4.4980197,4.4846959
135.80777,139.60451,9.6820145,14.181331
192.21858,157.46786,1.4845953,.063921198
169.00635,195.21689,12.331908,18.65226
138.1593,137.38002,2.6676888,2.8736181
150.53165,187.13591,.29578677,2.2471085
160.70813,156.5779,-.0046528815,0
157.94565,148.71585,2.7089362,1.6705775
195.83798,190.98213,6.2219539,8.7665577
146.23239,112.60687,7.005393,10.644166
152.81897,152.34978,6.7881837,6.674716
173.21371,180.14265,1.6713073,0
154.1631,191.23576,4.733201,8.2750349
205.87578,189.53186,2.3507013,2.9191284
215.94211,206.20695,9.1181087,14.952561
161.65419,156.36621,-4.1743345,0
177.72726,167.25095,1.3184859,1.0570118
129.90016,128.76282,.20590964,.18590769
170.42447,171.75807,1.9516292,2.6954505
134.88718,137.73973,.86919659,0
186.35861,196.75429,4.165442,1.8886031
211.42126,196.16798,-9.6258907,0
190.4061,203.27312,-10.220746,0
118.71667,124.97038,13.904284,21.469688
173.51849,199.46149,3.0036318,4.02811
171.16835,185.85873,1.9379784,.66491508
190.71368,206.22505,6.6581197,8.9458799
222.31113,231.98387,-.44131145,.60255802
119.61179,148.17725,7.6873064,10.936748
174.70717,172.84131,1.6582304,1.5470793
178.01463,179.10606,-4.0623422,0
130.93932,138.6877,7.2829394,13.105576
148.96445,173.11606,1.426712,3.7994583
143.07376,174.32767,-2.310441,0
176.75113,157.10744,.87512362,.021227267
133.25031,133.64343,12.440882,21.221786
191.88417,204.7382,-.63121516,0
137.45363,100.96636,1.216022,.86197424
154.90598,158.11429,-1.2208961,0
209.51674,189.3448,-4.0156574,0
165.35654,159.37299,-.29397756,1.4456017
154.55658,154.27995,10.124994,15.969563
132.52014,128.4075,6.5006304,8.7707796
158.34605,149.11797,-.58563173,1.9302467
171.91324,191.98088,-3.2346346,0
147.50671,177.20749,-.90302205,0
172.67226,178.76389,-.2350411,0
147.11865,129.99471,2.0247262,2.488236
136.84178,125.74856,-5.5927787,0
196.90564,184.36574,-1.0908366,0
154.56407,120.61745,-3.3218591,0
115.32119,151.39139,13.215334,19.716007
161.05473,134.33078,-2.1119571,0
192.65265,188.31453,8.2637224,13.962936
125.30787,145.86964,8.8870411,16.020025
126.6228,148.38002,8.4307613,11.843286
132.83658,110.69677,4.0425434,8.6320438
156.68756,119.67397,-15.753306,0
118.13522,159.65756,2.996829,5.4366317
149.00984,147.2424,-1.0911407,.47589713
163.55721,166.78769,2.9073615,2.3471231
146.47639,120.09567,8.3981161,10.355517
160.05492,180.37158,4.4328923,9.4380236
203.17857,196.87303,-2.0097964,.68658704
178.00107,231.97307,2.0270875,2.7532403
174.79625,174.85867,4.9820933,7.2648778
118.12376,156.11346,2.4643147,2.5665638
157.01352,196.25191,.3337234,0
208.93288,208.46545,-1.0821104,0
146.49109,138.31952,-3.4426422,0
222.02983,234.58786,-4.2887316,0
177.68219,184.82841,4.4431477,6.220479
165.96843,190.96745,-.030188655,2.0486403
171.06416,197.68503,5.2390099,8.1681147
180.54501,172.79689,-6.3579497,0
135.08925,157.3107,3.2496197,2.3760908
126.70345,142.30908,-3.7965856,0
176.3228,170.43721,-1.5412002,0
154.10995,145.20296,.4326663,1.5856791
185.86008,217.29935,-9.4732723,0
186.53064,215.31187,6.3795662,6.7208605
199.66846,184.32983,2.6357198,4.3336058
145.88383,153.02193,7.8007607,9.924057
129.14322,106.98085,1.3966079,2.1106517
188.70045,194.43932,-1.4799167,0
138.20567,126.1588,11.406267,17.271124
111.25951,118.44972,8.1923532,11.024105
142.00368,122.75836,-6.9307809,0
188.84633,177.73123,2.9601288,3.494683
163.02931,188.04871,.74785203,0
166.27603,166.2045,-1.9771326,0
194.42844,157.06516,-1.159724,0
198.68964,171.01291,-6.5925989,0
151.43608,180.17851,-1.8021049,0
173.23915,170.48904,3.0885587,3.3062961
129.57968,126.86408,-6.9382248,0
187.33177,199.38187,-2.2098515,0
158.38634,105.21091,3.8815019,4.4746642
178.22086,207.27881,5.1080823,6.9491239
151.74037,160.03485,7.2353916,11.245268
178.11046,180.39883,-1.5054559,0
186.63168,186.61363,-7.0226378,0
221.55292,219.3784,3.869554,7.2707949
172.62354,162.78888,2.5905993,3.720057
131.38028,149.38419,-2.4150639,0
158.22227,176.97957,5.1305037,8.722024
166.95221,190.07382,2.1810846,6.6923566
147.5881,159.60281,10.606181,19.602602
189.68181,222.08438,-.29463831,.0043732151
139.13213,148.30632,3.4378412,7.1710978
209.81447,244.46225,-2.5216336,0
222.63701,230.96719,1.2039332,3.0549865
113.23001,116.33379,3.6743326,6.1147814
217.4648,225.51427,-2.5910618,0
135.64552,130.32608,8.6599197,12.886777
187.07231,216.49245,-1.632458,0
157.02083,141.2542,8.6514893,13.891291
145.78566,123.91281,10.329212,10.13709
166.54773,163.03206,6.32306,9.5393181
145.36473,160.67064,-3.2431684,0
160.12424,159.93768,3.6825321,5.4781089
173.7733,173.3109,10.866825,13.279981
201.75565,214.24365,-.8845374,0
126.45171,93.950836,-1.709191,2.1294127
151.33,152.98447,-2.2630095,0
144.08849,131.92554,2.7896776,3.9627006
172.29913,138.26859,-2.3226438,0
151.25343,192.63803,-1.6126995,0
142.49734,141.49237,10.018905,15.741145
196.51807,204.87224,-3.9262586,0
194.11221,185.57039,-4.453939,0
178.10463,177.08658,5.5808792,9.7144871
126.41827,163.16827,9.8697662,11.572287
153.1989,158.70384,3.5829763,3.6314147
161.91623,127.11203,2.2874963,7.931282
129.09544,107.00983,5.5943952,7.0715089
149.90311,96.217331,-1.2809649,1.4863238
151.17366,146.33987,7.7886672,11.421747
108.19612,101.44489,3.2238002,1.4481541
168.6564,147.51796,-3.7657526,0
197.35463,217.92802,-6.3481803,0
159.20512,178.08551,-4.1575441,0
151.68636,174.10504,1.1559775,2.1569779
137.07596,114.57368,.53951025,1.9302193
193.39136,217.73712,-2.7689173,0
176.39034,186.92719,-5.6573405,0
144.35475,121.24701,6.278368,6.5239758
142.86232,156.86092,3.3240438,3.0168102
224.25063,241.77473,3.8181608,6.1697826
155.67526,140.78708,7.8312569,11.070158
156.93501,129.21436,.94064295,0
164.06784,177.37196,7.8433475,7.7417555
135.01482,132.71407,4.9811387,8.0261402
174.47545,154.31909,-1.7786573,0
178.59673,179.99333,7.8728833,14.341285
160.14609,124.91709,11.490935,20.051008
184.81116,176.46889,-8.0549059,0
190.72893,204.76237,-1.5620701,0
181.66589,221.60287,1.4037445,.16969463
194.17882,200.00902,-3.3904889,0
218.11243,226.57533,-1.420186,0
188.87425,174.87796,-.41502842,2.2611327
107.16927,103.77219,10.793353,11.898242
157.38124,144.7166,5.7687273,7.4247527
180.64532,195.18419,-6.5975194,0
135.11581,143.44395,.43294215,.15538053
182.87239,184.35994,.26181936,1.0733622
177.53113,206.45081,7.9008265,12.588363
155.57336,161.73993,-.61777765,.4196924
143.31718,177.05724,8.1703205,12.541064
155.43376,158.70583,4.3911657,2.9693146
127.57006,130.71295,.77934819,0
178.76575,189.42865,5.3978806,7.5973649
136.63263,153.24997,3.0133109,4.7403321
175.68909,154.93944,2.9993939,2.5099304
188.43449,194.07539,.50811428,0
146.9292,193.22208,10.325913,17.519413
138.1824,142.38235,-1.8886315,0
147.98099,151.98476,3.2849004,9.3168192
183.47612,192.61339,1.2321006,3.9797378
148.44029,130.7074,1.5421673,4.2459502
144.05354,158.22937,-.11040845,0
166.30858,164.13365,4.0173469,1.5865998
142.68349,152.9993,11.624926,18.70682
180.89337,181.68037,.41141382,3.4006143
164.84303,155.7373,1.8731177,3.121366
126.96036,173.68935,1.731723,4.6925001
140.75526,134.46475,1.4812893,0
134.78246,107.5373,-8.6431017,0
158.53305,197.94569,9.5555,16.820374
142.81313,160.02237,1.8623637,.61464179
175.55312,194.38889,-6.0139623,0
146.72089,141.47635,7.1970959,10.401967
168.19009,161.54774,-6.3365946,0
199.50609,171.87495,-2.2676847,0
173.88403,200.42488,3.0597286,5.137753
141.7128,147.94518,2.5281181,3.7137587
182.11987,203.00493,3.2033134,4.1937318
160.33961,170.19171,-3.5886636,0
132.11263,138.03658,-1.8671211,0
191.71637,192.31223,3.2539313,8.3532629
185.24251,214.61559,-1.3295568,.072497755
167.24301,154.2334,11.710948,17.136299
201.09349,227.03333,12.235897,18.134212
151.01067,140.38142,-1.4510484,0
131.6933,136.98871,7.8351545,13.987226
171.80672,161.37202,14.277374,20.156527
148.97424,171.87424,8.1031857,12.644246
180.53728,167.89684,-2.3676667,0
170.25291,176.17816,-1.7365146,0
179.86746,188.44034,-.62183195,0
128.25536,109.72256,-.4442648,.56639409
131.91968,107.10958,5.2997403,6.1156588
186.6514,191.60786,-3.0001311,0
174.10114,188.47591,2.8653786,5.987442
212.09439,200.87921,-5.4396338,0
104.56814,108.52312,1.9425998,6.0404091
137.72433,121.27207,2.9262726,1.5806723
194.14597,190.36945,4.6471915,9.0340157
182.25732,223.65019,-2.9803333,0
127.66608,78.214722,-4.9690747,0
132.27335,121.29483,-1.7993944,0
174.09821,194.29584,-3.2471666,0
151.92355,119.12657,3.2902117,3.6236174
142.7878,108.57465,-7.2498541,0
180.29893,212.21645,7.303194,10.716996
174.67114,167.81001,.1404328,2.5141823
170.12718,174.08778,2.5362344,2.3098309
150.0546,172.38382,14.325095,19.490009
140.13454,138.78835,6.1903019,11.200954
179.7227,156.02333,10.161965,11.856554
152.33435,179.63829,6.5171142,10.135695
182.23061,177.17853,-.79544973,0
204.26369,201.88611,-.37616563,0
127.67071,126.64368,14.531724,18.500057
168.73868,160.14996,5.0492811,7.3374877
208.90225,199.85718,6.8017564,14.054498
125.7989,125.66348,2.8399279,5.1162543
155.58913,193.10254,5.7445059,7.5616655
206.22394,192.40887,-1.103294,0
97.722763,81.745499,10.177246,16.548063
206.19415,222.09193,-2.5133483,0
145.64221,177.60768,2.5934134,2.2964182
171.95757,156.42703,-6.9020567,0
219.20287,228.39005,-4.9591126,0
161.74185,180.66464,.64603406,1.7034343
210.56976,212.29279,.67983723,.41556853
167.28137,157.22772,7.5967216,14.447362
230.7016,193.70285,-6.6641459,0
188.06715,184.52298,3.8623288,3.7211046
137.74258,114.24832,1.3724729,2.1859305
235.9319,251.09572,-6.2560081,0
235.09268,268.23267,-.25595385,1.2367822
163.43329,169.10382,-2.3525531,0
174.89975,163.24628,-.41065049,.26181674
195.1107,161.44127,1.1018816,1.1256766
163.59508,146.24434,-4.1001229,0
178.38074,205.63284,8.3372936,11.775473
127.50753,99.901123,1.6846176,0
172.12091,186.55931,4.0445933,10.538615
146.95345,146.42731,.65829879,3.3865902
118.78343,126.01595,8.9289732,12.51737
174.73877,197.06294,-1.3333602,0
161.29776,161.52103,-3.4384732,0
181.62323,136.16463,-14.011663,0
124.41076,104.79852,5.0221672,9.1640091
131.16481,153.49597,-1.674925,.59738368
240.35487,241.70647,-3.046984,0
173.80658,184.19612,-.87711298,1.5235918
222.6722,214.87813,1.8509097,4.2116408
126.61978,125.24359,11.37414,17.659081
172.12532,168.70103,4.0473061,6.9917903
190.30655,182.28677,-1.296079,0
167.13916,192.24666,6.4061141,10.454439
194.37611,211.51576,10.835097,14.8979
144.19891,123.96887,-1.615231,0
209.77112,203.7859,-3.8424709,0
166.97171,142.99896,5.3062425,11.947131
170.19365,153.74719,-3.6390216,0
186.2236,189.08461,-5.3303261,0
172.82161,190.00412,-6.4113078,0
198.35034,217.61197,1.4352643,2.0120888
145.51575,130.48332,.86994684,.86441225
152.08333,159.45569,2.7605741,7.5071478
140.64548,138.45583,8.9199696,11.838411
178.25346,167.8647,3.1118672,4.7626128
87.228935,130.68347,2.9524612,5.4804263
138.91003,100.76021,-5.7805362,0
141.77539,159.83806,-5.2571816,0
150.6523,141.20581,10.967314,17.497068
215.8326,189.80414,1.7676628,3.5017118
202.93018,203.03282,-1.545525,0
178.26241,209.2655,10.93987,16.290653
117.5507,95.756622,-.16438141,1.7633952
189.42548,218.53703,-2.6218793,0
195.71346,202.89117,-3.2477019,0
201.68777,201.56564,-5.5073872,0
143.37827,140.27011,-.48388186,0
176.63924,196.94746,-4.7150798,0
209.16844,162.03723,9.6471014,9.7859402
140.53851,152.84749,2.3483503,5.7651782
236.50081,273.40195,-.81425273,0
123.19901,154.44215,7.2526846,8.6467066
128.502,106.51527,13.366602,20.734831
149.59328,144.52089,.6913408,.91152358
126.85974,106.95131,-5.8266153,0
113.4022,132.89926,3.2816401,9.0674505
172.78131,165.17609,3.5293822,1.032441
193.12584,205.78845,7.9293752,9.6242571
145.49419,132.71779,2.4540341,4.806982
142.57622,132.95177,8.1041937,13.777099
195.61382,212.30789,-5.4348145,0
144.30563,151.26488,13.215624,16.690411
183.13846,192.05525,8.2656202,10.101763
125.70387,110.68437,5.1073098,9.9798565
140.22743,165.63828,4.1945353,5.6447473
116.4209,129.14738,1.2951159,.6383391
171.02013,157.37114,.28121471,.59803921
131.65042,127.57414,1.8272014,4.5677071
109.45857,123.28139,8.1927824,13.591404
208.68713,232.50319,-9.9600201,0
168.66812,196.49277,-4.8398652,0
165.595,167.23375,-.72203487,0
