,SCH_ID,STU_ID,stlang,efficacy,sclimate,Profmath1,Profmath2,Profmath3,Profmath4,Profmath5,Profmath,public,mathach
7905,2762,276215,1,2.4,3,1,1,1,0,0,3,1,46.394
7906,2762,276216,1,2.2,3,1,1,1,1,0,4,1,49.016
7907,2762,276217,0,NA,3,1,0,0,0,0,1,1,28.917
7908,2762,276218,1,2.8,3,1,1,1,1,0,4,1,51.441
7909,2762,276219,0,NA,3,1,1,0,0,0,2,1,38.614
7910,2762,276220,1,NA,3,1,1,1,0,0,3,1,44.98
7911,2762,276221,1,1.8,3,1,1,0,0,0,2,1,33.373
7912,2762,276222,1,2.2,3,1,1,1,1,0,4,1,56.867
7913,2762,276223,1,NA,3,1,1,1,0,0,3,1,43.082
7914,2762,276224,1,NA,3,1,0,0,0,0,1,1,29.326
7915,2762,276225,1,NA,3,1,0,0,0,0,1,1,31.092
7916,2762,276226,1,NA,3,0,0,0,0,0,0,1,13.917
7917,2762,276227,1,NA,3,1,1,1,1,0,4,1,53.178
7918,2762,276228,1,2.4,3,1,1,1,0,0,3,1,46.284
7919,2771,277102,1,3,4,1,1,0,0,0,2,1,33.136
7920,2771,277105,1,3,4,1,1,1,1,0,4,1,53.898
7921,2771,277106,1,2.2,4,1,1,0,0,0,2,1,35.438
7922,2771,277107,1,2.4,4,1,1,1,0,0,3,1,48.64
7923,2771,277108,1,2,4,0,0,0,0,0,0,1,15.687
7924,2771,277110,1,2,4,1,0,0,0,0,1,1,22.219
7925,2771,277111,1,1,4,0,0,0,0,0,0,1,16.248
7926,2771,277113,NA,NA,4,1,0,0,0,0,1,1,21.34
7927,2771,277115,0,2.4,4,0,0,0,0,0,0,1,15.979
7928,2771,277116,1,1.8,4,1,1,1,0,0,3,1,39.909
7929,2771,277117,1,1,4,1,1,1,0,0,3,1,40.775
7930,2771,277118,1,2,4,1,1,1,0,0,3,1,43.538
7931,2771,277119,1,2,4,1,0,0,0,0,1,1,27.623
7932,2771,277120,1,1.2,4,1,0,0,0,0,1,1,28.46
7933,2771,277121,1,3.4,4,1,1,0,0,0,2,1,30.498
7934,2771,277124,1,3.2,4,1,1,1,1,0,4,1,52.613
7935,2771,277125,1,2.2,4,1,1,1,0,0,3,1,46.818
7936,2771,277126,1,2,4,1,1,0,0,0,2,1,37.816
7937,2771,277127,1,4,4,1,1,1,0,0,3,1,46.654
7938,2771,277129,1,4,4,1,1,1,0,0,3,1,45.458
7939,2771,277130,1,4,4,1,1,1,0,0,3,1,49.314
7940,2771,277131,0,2,4,1,1,0,0,0,2,1,31.175
7941,2771,277132,1,NA,4,1,1,1,0,0,3,1,42.45
7942,2771,277133,1,2.6,4,1,0,0,0,0,1,1,22.632
7943,2771,277134,1,3,4,1,1,1,1,0,4,1,53.582
7944,2771,277135,1,2,4,1,1,1,0,0,3,1,47.868
7945,2772,277201,1,2.2,4.2,1,1,0,0,0,2,1,35.316
7946,2772,277202,1,3.2,4.2,1,1,1,1,0,4,1,53.359
7947,2772,277204,1,1.6,4.2,1,1,1,0,0,3,1,41.102
7948,2772,277205,1,1.6,4.2,1,1,0,0,0,2,1,35.628
7949,2772,277206,1,2.4,4.2,1,1,1,1,0,4,1,50.911
7950,2772,277207,1,2,4.2,1,0,0,0,0,1,1,29.959
7951,2772,277208,1,3.2,4.2,1,1,1,0,0,3,1,43.848
7952,2772,277209,1,2,4.2,1,1,1,0,0,3,1,41.568
7953,2772,277212,1,3.2,4.2,1,1,1,1,0,4,1,58.435
7954,2772,277213,1,2.6,4.2,1,1,1,1,0,4,1,50.435
7955,2772,277214,1,NA,4.2,1,1,0,0,0,2,1,34.551
7956,2772,277215,1,2.8,4.2,1,1,1,0,0,3,1,46.341
7957,2772,277216,1,3.2,4.2,1,1,1,1,0,4,1,51.487
7958,2772,277217,1,3,4.2,1,0,0,0,0,1,1,28.938
7959,2772,277218,1,1.6,4.2,1,1,1,1,0,4,1,50.873
7960,2772,277219,1,3,4.2,1,1,1,0,0,3,1,46.707
7961,2772,277220,1,NA,4.2,1,0,0,0,0,1,1,21.922
7962,2772,277221,1,3.2,4.2,1,0,0,0,0,1,1,23.733
7963,2772,277222,1,2.2,4.2,1,1,0,0,0,2,1,31.24
7964,2772,277223,1,2.6,4.2,1,1,1,0,0,3,1,46.081
7965,2772,277224,1,3,4.2,1,1,1,1,0,4,1,59.126
7966,2772,277225,1,1.8,4.2,1,1,1,0,0,3,1,44.69
7967,2772,277226,1,1.2,4.2,1,1,0,0,0,2,1,32.028
7968,2781,278101,1,NA,3,1,0,0,0,0,1,1,21.065
7969,2781,278102,0,2.6,3,1,1,0,0,0,2,1,32.694
7970,2781,278103,0,NA,3,1,1,0,0,0,2,1,33.721
7971,2781,278105,1,3,3,1,1,1,0,0,3,1,45.717
7972,2781,278107,1,3.6,3,1,1,1,0,0,3,1,42.631
7973,2781,278108,0,1,3,1,0,0,0,0,1,1,20.83
7974,2781,278109,1,4,3,1,1,1,1,0,4,1,60.864
7975,2781,278110,0,2,3,1,1,0,0,0,2,1,30.274
7976,2781,278111,1,4,3,0,0,0,0,0,0,1,18.3
7977,2781,278112,0,NA,3,0,0,0,0,0,0,1,15.951
7978,2781,278113,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA
7979,2781,278114,1,NA,3,1,1,0,0,0,2,1,33.498
7980,2781,278115,1,NA,3,1,1,0,0,0,2,1,33.775
7981,2781,278116,1,2,3,1,1,0,0,0,2,1,37.324
7982,2781,278117,1,NA,3,1,1,1,0,0,3,1,47.858
7983,2781,278118,1,NA,3,1,1,0,0,0,2,1,30.535
7984,2781,278119,1,NA,3,1,0,0,0,0,1,1,27.825
7985,2781,278120,1,4,3,1,1,1,1,0,4,1,53.38
7986,2781,278121,1,2.66666666666667,3,1,1,0,0,0,2,1,37.466
7987,2781,278122,1,3.2,3,1,1,1,0,0,3,1,41.679
7988,2781,278123,0,2.8,3,1,1,0,0,0,2,1,36.879
7989,2781,278124,0,NA,3,1,0,0,0,0,1,1,29.38
7990,2781,278125,1,NA,3,1,1,1,0,0,3,1,40.364
7991,2781,278126,1,NA,3,1,1,1,0,0,3,1,40.186
7992,2781,278127,1,NA,3,1,1,0,0,0,2,1,35.632
7993,2781,278128,1,2,3,1,1,1,1,0,4,1,49.283
7994,2782,278201,0,2.4,3.8,1,1,1,1,0,4,1,49.481
7995,2782,278202,0,2,3.8,1,0,0,0,0,1,1,29.444
7996,2782,278203,0,2.6,3.8,1,1,0,0,0,2,1,35.27
7997,2782,278204,1,2,3.8,1,1,1,0,0,3,1,39.729
7998,2782,278205,0,1.8,3.8,1,1,0,0,0,2,1,35.702
7999,2782,278206,0,2.4,3.8,1,1,1,1,0,4,1,59.391
8000,2782,278207,0,2,3.8,1,1,1,0,0,3,1,44.841
8001,2782,278208,0,2,3.8,1,1,0,0,0,2,1,31.736
8002,2782,278209,0,2.6,3.8,1,1,1,1,0,4,1,48.557
8003,2782,278210,0,3.4,3.8,1,1,1,0,0,3,1,43.605
8004,2782,278211,1,3.6,3.8,1,1,1,0,0,3,1,42.503
8005,2782,278212,0,2.8,3.8,1,1,1,1,0,4,1,62.418
8006,2782,278213,1,2.6,3.8,1,1,1,1,0,4,1,60.618
8007,2782,278214,0,2.8,3.8,1,0,0,0,0,1,1,29.906
8008,2782,278215,0,2.4,3.8,1,1,1,1,0,4,1,63.214
8009,2782,278216,1,3,3.8,1,1,1,1,0,4,1,51.143
8010,2782,278217,0,2.2,3.8,1,1,0,0,0,2,1,33.675
8011,2782,278218,0,4,3.8,1,1,1,1,0,4,1,49.876
8012,2782,278219,0,2.8,3.8,1,1,1,0,0,3,1,47.105
8013,2782,278220,0,2,3.8,1,1,1,1,0,4,1,52.485
8014,2782,278221,0,3.8,3.8,1,1,1,1,0,4,1,51.767
8015,2782,278222,1,2,3.8,1,1,0,0,0,2,1,34.322
8016,2791,279101,1,NA,4.6,1,1,1,0,0,3,1,41.018
8017,2791,279102,0,1.2,4.6,1,1,0,0,0,2,1,36.991
8018,2791,279103,0,NA,4.6,1,0,0,0,0,1,1,25.724
8019,2791,279104,1,NA,4.6,1,0,0,0,0,1,1,21.498
8020,2791,279105,1,NA,4.6,1,1,1,1,0,4,1,54.787
8021,2791,279106,0,NA,4.6,1,0,0,0,0,1,1,30.609
8022,2791,279107,1,NA,4.6,1,1,0,0,0,2,1,31.441
8023,2791,279108,0,NA,4.6,1,1,0,0,0,2,1,31.861
8024,2791,279109,0,3,4.6,1,1,0,0,0,2,1,32.254
8025,2791,279110,0,NA,4.6,0,0,0,0,0,0,1,15.607
8026,2791,279111,0,NA,4.6,1,0,0,0,0,1,1,19.983
8027,2791,279112,0,NA,4.6,1,1,0,0,0,2,1,35.75
8028,2791,279113,0,1.2,4.6,1,1,1,0,0,3,1,45.132
8029,2791,279114,0,2,4.6,1,1,0,0,0,2,1,31.141
8030,2791,279115,0,1,4.6,1,0,0,0,0,1,1,19.782
8031,2791,279116,0,NA,4.6,1,0,0,0,0,1,1,27.743
8032,2791,279117,1,1.6,4.6,1,1,0,0,0,2,1,34.62
8033,2791,279118,0,NA,4.6,1,1,1,1,0,4,1,63.419
8034,2791,279119,NA,NA,4.6,1,0,0,0,0,1,1,27.124
8035,2791,279120,0,2,4.6,1,1,0,0,0,2,1,32.395
8036,2791,279121,1,NA,4.6,1,0,0,0,0,1,1,21.091
8037,2791,279122,0,2.8,4.6,1,0,0,0,0,1,1,28.535
8038,2791,279123,0,NA,4.6,1,0,0,0,0,1,1,27.78
8039,2791,279124,1,1,4.6,1,1,1,0,0,3,1,46.414
8040,2791,279125,0,2,4.6,1,1,0,0,0,2,1,33.608
8041,2791,279126,1,NA,4.6,1,0,0,0,0,1,1,22.864
8042,2791,279127,0,NA,4.6,1,0,0,0,0,1,1,27.435
8043,2791,279128,0,NA,4.6,1,0,0,0,0,1,1,25.806
8044,2791,279130,0,1,4.6,1,1,0,0,0,2,1,31.294
8045,2792,279201,0,4,4.4,1,1,1,1,1,5,1,67.247
8046,2792,279205,NA,NA,4.4,1,1,0,0,0,2,1,33.72
8047,2792,279206,1,NA,4.4,1,1,1,1,0,4,1,52.824
8048,2792,279208,1,1.4,4.4,1,1,1,1,0,4,1,56.754
8049,2792,279211,1,NA,4.4,1,1,1,0,0,3,1,40.966
8050,2792,279213,0,NA,4.4,1,0,0,0,0,1,1,29.755
8051,2792,279214,NA,NA,4.4,1,0,0,0,0,1,1,27.176
8052,2792,279216,0,NA,4.4,1,1,0,0,0,2,1,34.229
8053,2792,279217,NA,NA,4.4,1,1,0,0,0,2,1,36.753
8054,2792,279218,NA,NA,4.4,1,1,0,0,0,2,1,35.358
8055,2792,279219,0,NA,4.4,1,0,0,0,0,1,1,25.218
8056,2792,279220,1,NA,4.4,1,1,0,0,0,2,1,36.935
8057,2792,279221,1,NA,4.4,0,0,0,0,0,0,1,18.238
8058,2792,279222,1,NA,4.4,1,0,0,0,0,1,1,19.626
8059,2792,279223,1,NA,4.4,1,1,1,0,0,3,1,40.852
8060,2792,279224,NA,NA,4.4,1,0,0,0,0,1,1,21.333
8061,2792,279225,NA,NA,4.4,1,0,0,0,0,1,1,28.435
8062,2792,279226,1,NA,4.4,1,1,0,0,0,2,1,33.964
8063,2792,279227,1,NA,4.4,1,1,0,0,0,2,1,33.387
8064,2792,279228,0,NA,4.4,1,1,0,0,0,2,1,35.375
8065,2792,279229,NA,NA,4.4,1,1,0,0,0,2,1,36.094
8066,2792,279230,1,3.2,4.4,1,1,1,1,0,4,1,49.669
8067,2801,280101,1,2.4,3.4,1,1,0,0,0,2,1,36.552
8068,2801,280102,0,NA,3.4,1,1,0,0,0,2,1,35.853
8069,2801,280103,0,3.8,3.4,1,1,1,0,0,3,1,46.539
8070,2801,280105,NA,NA,3.4,1,0,0,0,0,1,1,29.67
8071,2801,280106,1,1.4,3.4,1,0,0,0,0,1,1,20.014
8072,2801,280107,1,2.4,3.4,1,1,1,0,0,3,1,48.695
8073,2801,280108,1,NA,3.4,1,0,0,0,0,1,1,26.308
8074,2801,280110,1,NA,3.4,0,0,0,0,0,0,1,15.572
8075,2801,280113,1,2.6,3.4,1,1,0,0,0,2,1,37.982
8076,2801,280114,NA,NA,3.4,1,0,0,0,0,1,1,22.652
8077,2801,280115,1,NA,3.4,1,1,0,0,0,2,1,34.585
8078,2801,280116,1,2.6,3.4,1,1,1,0,0,3,1,39.495
8079,2801,280117,0,2.4,3.4,1,1,0,0,0,2,1,37.883
8080,2801,280118,1,NA,3.4,1,1,1,1,0,4,1,53.886
8081,2801,280120,1,2,3.4,1,1,0,0,0,2,1,31.571
8082,2801,280121,1,2.8,3.4,1,1,1,0,0,3,1,48.528
8083,2801,280123,1,2.8,3.4,1,0,0,0,0,1,1,24.789
8084,2801,280126,0,4,3.4,1,1,0,0,0,2,1,31.625
8085,2801,280127,0,2,3.4,1,1,1,1,0,4,1,50.001
8086,2802,280201,1,2.8,NA,1,0,0,0,0,1,1,30.543
8087,2802,280202,0,NA,NA,1,1,0,0,0,2,1,37.02
8088,2802,280203,1,NA,NA,1,0,0,0,0,1,1,26.535
8089,2802,280204,1,1,NA,1,0,0,0,0,1,1,24.336
8090,2802,280205,NA,NA,NA,1,1,0,0,0,2,1,33.559
8091,2802,280206,1,NA,NA,1,1,0,0,0,2,1,32.882
8092,2802,280207,1,3,NA,1,1,1,0,0,3,1,40.238
8093,2802,280210,1,4,NA,1,1,1,0,0,3,1,45.319
8094,2802,280211,0,NA,NA,1,0,0,0,0,1,1,19.132
8095,2802,280212,1,1,NA,1,0,0,0,0,1,1,26.998
8096,2802,280213,0,2.2,NA,1,0,0,0,0,1,1,24.015
8097,2802,280214,0,2.6,NA,1,0,0,0,0,1,1,21.238
8098,2802,280215,0,3.2,NA,1,1,1,0,0,3,1,44.881
8099,2802,280217,1,NA,NA,1,0,0,0,0,1,1,20.297
8100,2802,280218,1,2.33333333333333,NA,1,0,0,0,0,1,1,29.457
8101,2802,280219,0,NA,NA,1,1,1,0,0,3,1,41.671
8102,2811,281101,0,3,1.2,1,1,0,0,0,2,1,35.487
8103,2811,281102,0,4,1.2,1,1,1,1,0,4,1,54.846
8104,2811,281103,1,NA,1.2,0,0,0,0,0,0,1,16.61
8105,2811,281105,0,1.8,1.2,0,0,0,0,0,0,1,13.886
8106,2811,281106,0,1.8,1.2,0,0,0,0,0,0,1,17.308
8107,2811,281107,0,3,1.2,1,0,0,0,0,1,1,20.052
8108,2811,281109,1,3,1.2,0,0,0,0,0,0,1,14.983
8109,2811,281110,NA,NA,1.2,1,1,1,0,0,3,1,43.442
8110,2811,281111,0,NA,1.2,1,0,0,0,0,1,1,19.55
8111,2811,281112,0,2.4,1.2,0,0,0,0,0,0,1,14.25
8112,2811,281113,1,NA,1.2,0,0,0,0,0,0,1,17.13
8113,2811,281114,0,3.4,1.2,1,1,1,0,0,3,1,45.697
8114,2811,281115,NA,NA,1.2,1,0,0,0,0,1,1,19.883
8115,2811,281116,0,1,1.2,0,0,0,0,0,0,1,19.158
8116,2811,281117,NA,NA,1.2,1,0,0,0,0,1,1,28.455
8117,2811,281118,0,NA,1.2,1,0,0,0,0,1,1,22.12
8118,2811,281121,0,1.4,1.2,1,1,0,0,0,2,1,32.347
8119,2811,281122,0,3.2,1.2,1,1,0,0,0,2,1,31.413
8120,2811,281123,1,1.8,1.2,1,1,0,0,0,2,1,32.756
8121,2811,281124,0,2.2,1.2,1,0,0,0,0,1,1,21.692
8122,2811,281126,NA,NA,1.2,1,1,0,0,0,2,1,30.718
8123,2811,281128,0,2.6,1.2,1,0,0,0,0,1,1,30.362
8124,2811,281129,0,2,1.2,1,0,0,0,0,1,1,24.481
8125,2811,281130,0,2.8,1.2,1,1,0,0,0,2,1,36.894
8126,2811,281132,0,2,1.2,1,0,0,0,0,1,1,29.038
8127,2811,281161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8128,2811,281162,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8129,2812,281201,0,4,3.6,1,1,1,1,0,4,1,49.776
8130,2812,281202,1,NA,3.6,0,0,0,0,0,0,1,18.445
8131,2812,281204,1,NA,3.6,1,1,1,0,0,3,1,42.405
8132,2812,281205,0,2.2,3.6,1,1,1,0,0,3,1,41.198
8133,2812,281206,1,3.8,3.6,1,1,1,0,0,3,1,38.633
8134,2812,281207,0,NA,3.6,1,1,0,0,0,2,1,38.278
8135,2812,281209,0,NA,3.6,1,0,0,0,0,1,1,23.073
8136,2812,281210,0,2,3.6,1,1,0,0,0,2,1,33.843
8137,2812,281211,0,1,3.6,1,0,0,0,0,1,1,21.825
8138,2812,281212,1,4,3.6,1,1,0,0,0,2,1,31.555
8139,2812,281213,0,2.8,3.6,1,1,0,0,0,2,1,35.588
8140,2812,281214,1,NA,3.6,1,0,0,0,0,1,1,22.329
8141,2812,281215,0,3,3.6,1,1,0,0,0,2,1,33.63
8142,2812,281217,1,NA,3.6,1,1,0,0,0,2,1,31.837
8143,2812,281219,1,2.8,3.6,1,0,0,0,0,1,1,21.43
8144,2812,281220,0,NA,3.6,1,0,0,0,0,1,1,26.278
8145,2812,281221,0,NA,3.6,0,0,0,0,0,0,1,16.909
8146,2812,281222,0,2.2,3.6,1,0,0,0,0,1,1,22.357
8147,2812,281223,1,NA,3.6,0,0,0,0,0,0,1,18.163
8148,2812,281226,1,NA,3.6,1,0,0,0,0,1,1,25.9
8149,2812,281261,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8150,2821,282101,1,NA,3.6,1,0,0,0,0,1,1,28.506
8151,2821,282102,0,2,3.6,0,0,0,0,0,0,1,14.91
8152,2821,282103,1,NA,3.6,1,0,0,0,0,1,1,26.799
8153,2821,282104,0,NA,3.6,1,1,0,0,0,2,1,35.975
8154,2821,282105,0,3,3.6,1,1,1,1,0,4,1,52.365
8155,2821,282106,1,2.8,3.6,1,0,0,0,0,1,1,19.974
8156,2821,282107,0,NA,3.6,1,1,0,0,0,2,1,35.886
8157,2821,282108,1,NA,3.6,1,1,0,0,0,2,1,34.133
8158,2821,282109,1,3,3.6,1,1,1,0,0,3,1,44.117
8159,2821,282110,1,NA,3.6,1,1,0,0,0,2,1,35.064
8160,2821,282111,0,NA,3.6,1,0,0,0,0,1,1,27.581
8161,2821,282112,0,NA,3.6,0,0,0,0,0,0,1,17.818
8162,2821,282113,1,3.8,3.6,1,1,0,0,0,2,1,35.893
8163,2821,282114,1,3.2,3.6,1,0,0,0,0,1,1,30.21
8164,2821,282115,0,NA,3.6,1,0,0,0,0,1,1,30.3
8165,2821,282116,0,NA,3.6,0,0,0,0,0,0,1,17.51
8166,2821,282117,NA,NA,3.6,1,0,0,0,0,1,1,19.404
8167,2821,282119,0,NA,3.6,1,1,1,1,0,4,1,50.202
8168,2821,282120,0,NA,3.6,1,1,0,0,0,2,1,37.441
8169,2821,282121,1,NA,3.6,1,0,0,0,0,1,1,27.384
8170,2821,282122,NA,NA,3.6,1,0,0,0,0,1,1,26.535
8171,2821,282123,1,2.4,3.6,1,1,1,1,0,4,1,48.699
8172,2821,282124,0,NA,3.6,1,1,1,0,0,3,1,48.242
8173,2821,282127,1,2,3.6,1,1,0,0,0,2,1,35.667
8174,2822,282202,0,2.8,NA,1,0,0,0,0,1,1,19.341
8175,2822,282203,1,NA,NA,1,0,0,0,0,1,1,27.262
8176,2822,282206,NA,NA,NA,1,0,0,0,0,1,1,27.623
8177,2822,282207,1,NA,NA,1,0,0,0,0,1,1,27.492
8178,2822,282209,1,NA,NA,1,1,0,0,0,2,1,35.115
8179,2822,282210,1,2.4,NA,0,0,0,0,0,0,1,13.743
8180,2822,282211,NA,NA,NA,1,0,0,0,0,1,1,24.455
8181,2822,282212,1,4,NA,1,0,0,0,0,1,1,19.489
8182,2822,282213,1,NA,NA,1,0,0,0,0,1,1,24.42
8183,2822,282214,NA,NA,NA,1,1,0,0,0,2,1,31.992
8184,2822,282215,0,2,NA,1,0,0,0,0,1,1,20.287
8185,2822,282217,0,NA,NA,1,0,0,0,0,1,1,27.95
8186,2822,282218,0,2,NA,0,0,0,0,0,0,1,16.056
8187,2822,282219,NA,NA,NA,1,1,0,0,0,2,1,32.545
8188,2822,282220,NA,NA,NA,1,1,0,0,0,2,1,35.527
8189,2822,282221,NA,NA,NA,1,0,0,0,0,1,1,23.258
8190,2822,282222,NA,NA,NA,1,0,0,0,0,1,1,24.369
8191,2822,282223,0,2,NA,1,0,0,0,0,1,1,23.515
8192,2822,282224,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8193,2822,282225,0,2.2,NA,0,0,0,0,0,0,1,16.623
8194,2822,282226,0,2.4,NA,1,0,0,0,0,1,1,25.261
8195,2822,282227,NA,NA,NA,1,0,0,0,0,1,1,24.128
8196,2822,282228,1,3.25,NA,1,1,0,0,0,2,1,32.681
8197,2822,282230,NA,NA,NA,1,1,0,0,0,2,1,34.342
8198,2822,282231,0,2,NA,1,0,0,0,0,1,1,19.837
8199,2831,283101,0,NA,2.8,1,0,0,0,0,1,1,25.77
8200,2831,283102,1,NA,2.8,0,0,0,0,0,0,1,16.033
8201,2831,283103,0,NA,2.8,1,1,0,0,0,2,1,35.726
8202,2831,283105,0,NA,2.8,1,1,1,0,0,3,1,47.545
8203,2831,283106,1,NA,2.8,1,0,0,0,0,1,1,28.929
8204,2831,283107,1,NA,2.8,0,0,0,0,0,0,1,15.706
8205,2831,283109,0,NA,2.8,1,1,1,0,0,3,1,48.078
8206,2831,283111,0,2.6,2.8,1,1,0,0,0,2,1,33.018
8207,2831,283113,1,NA,2.8,1,0,0,0,0,1,1,21.442
8208,2831,283114,1,NA,2.8,0,0,0,0,0,0,1,15.634
8209,2831,283115,0,1.8,2.8,1,0,0,0,0,1,1,23.887
8210,2831,283116,1,NA,2.8,1,1,0,0,0,2,1,32.856
8211,2831,283118,1,NA,2.8,1,0,0,0,0,1,1,23.002
8212,2831,283119,0,NA,2.8,1,0,0,0,0,1,1,25.055
8213,2831,283120,1,NA,2.8,1,1,0,0,0,2,1,32.455
8214,2831,283121,0,NA,2.8,1,0,0,0,0,1,1,19.634
8215,2831,283122,0,NA,2.8,1,0,0,0,0,1,1,24.543
8216,2831,283123,0,NA,2.8,1,0,0,0,0,1,1,19.846
8217,2832,283202,0,3.2,4.8,1,1,1,1,0,4,1,56.555
8218,2832,283204,0,2,4.8,1,1,1,1,0,4,1,56.417
8219,2832,283205,NA,NA,4.8,1,0,0,0,0,1,1,27.219
8220,2832,283207,0,2,4.8,1,1,1,1,0,4,1,61.016
8221,2832,283208,0,2.4,4.8,1,1,1,0,0,3,1,43.798
8222,2832,283209,0,3.8,4.8,1,1,1,1,0,4,1,52.312
8223,2832,283210,0,3,4.8,1,1,1,1,0,4,1,59.443
8224,2832,283213,NA,NA,4.8,1,1,1,1,0,4,1,53.312
8225,2832,283214,NA,NA,4.8,1,1,1,1,0,4,1,56.068
8226,2832,283216,0,1,4.8,1,1,1,1,0,4,1,51.496
8227,2832,283217,NA,NA,4.8,1,1,1,1,0,4,1,50.078
8228,2832,283218,0,2.4,4.8,1,1,1,1,0,4,1,53.362
8229,2832,283220,0,1.2,4.8,1,1,1,0,0,3,1,47.779
8230,2832,283221,NA,NA,4.8,1,1,1,0,0,3,1,46.7
8231,2832,283222,0,1,4.8,1,1,1,1,0,4,1,51.619
8232,2832,283223,0,3.2,4.8,1,1,1,1,0,4,1,57.101
8233,2832,283224,1,1.8,4.8,1,1,1,1,0,4,1,58.038
8234,2832,283225,1,2,4.8,1,1,1,1,0,4,1,54.315
8235,2832,283226,0,2.2,4.8,1,1,1,1,0,4,1,63.069
8236,2832,283227,0,1.2,4.8,1,1,1,1,0,4,1,60.271
8237,2832,283228,1,2.2,4.8,1,1,1,1,0,4,1,54.389
8238,2832,283229,0,2.2,4.8,1,1,1,0,0,3,1,46.982
8239,2832,283230,NA,NA,4.8,1,1,1,1,0,4,1,52.474
8240,2832,283231,0,NA,4.8,1,1,1,1,0,4,1,58.392
8241,2832,283232,0,2,4.8,1,1,1,0,0,3,1,47.036
8242,2841,284102,0,3.8,2,1,1,1,1,0,4,1,56.771
8243,2841,284104,0,NA,2,1,0,0,0,0,1,1,20.857
8244,2841,284105,1,NA,2,1,1,0,0,0,2,1,37.169
8245,2841,284106,0,2.2,2,1,1,0,0,0,2,1,37.351
8246,2841,284107,0,NA,2,1,1,1,0,0,3,1,40.049
8247,2841,284109,0,NA,2,1,1,1,0,0,3,1,39.029
8248,2841,284110,1,2.8,2,1,0,0,0,0,1,1,20.015
8249,2841,284111,0,1.4,2,1,1,1,0,0,3,1,42.152
8250,2841,284113,0,2.8,2,1,1,1,1,0,4,1,58.807
8251,2841,284115,0,3,2,1,0,0,0,0,1,1,29.699
8252,2841,284116,0,1.6,2,1,0,0,0,0,1,1,28.615
8253,2841,284117,1,NA,2,0,0,0,0,0,0,1,18.234
8254,2841,284118,1,NA,2,1,1,0,0,0,2,1,30.984
8255,2841,284119,NA,NA,2,1,0,0,0,0,1,1,29.013
8256,2841,284120,0,2.4,2,1,1,0,0,0,2,1,30.011
8257,2841,284121,0,2,2,1,1,0,0,0,2,1,33.734
8258,2841,284122,1,2.8,2,0,0,0,0,0,0,1,18.31
8259,2841,284123,0,NA,2,1,1,1,1,0,4,1,50.721
8260,2841,284125,1,1.6,2,1,0,0,0,0,1,1,29.522
8261,2841,284126,0,NA,2,1,1,1,0,0,3,1,41.818
8262,2841,284127,1,2,2,1,1,1,0,0,3,1,43.932
8263,2841,284128,NA,NA,2,1,0,0,0,0,1,1,26.018
8264,2841,284129,0,4,2,0,0,0,0,0,0,1,16.805
8265,2841,284130,1,3.2,2,1,1,0,0,0,2,1,34.06
8266,2841,284131,0,3.4,2,1,1,1,1,0,4,1,56.862
8267,2841,284133,0,NA,2,1,1,1,1,0,4,1,52.299
8268,2841,284134,0,NA,2,1,1,1,0,0,3,1,42.311
8269,2842,284201,NA,NA,NA,1,1,0,0,0,2,1,34.667
8270,2842,284204,NA,NA,NA,1,0,0,0,0,1,1,29.312
8271,2842,284206,NA,NA,NA,1,1,0,0,0,2,1,37.392
8272,2842,284207,0,4,NA,1,1,0,0,0,2,1,36.142
8273,2842,284208,1,2.33333333333333,NA,0,0,0,0,0,0,1,17.093
8274,2842,284209,NA,NA,NA,1,0,0,0,0,1,1,26.459
8275,2842,284211,NA,NA,NA,1,1,1,0,0,3,1,43.052
8276,2842,284213,1,NA,NA,1,1,1,1,0,4,1,54.363
8277,2842,284214,NA,NA,NA,1,0,0,0,0,1,1,29.187
8278,2842,284217,0,NA,NA,1,0,0,0,0,1,1,20.861
8279,2842,284218,1,1,NA,1,0,0,0,0,1,1,24.891
8280,2842,284220,1,NA,NA,1,1,1,0,0,3,1,39.964
8281,2842,284223,1,1.6,NA,0,0,0,0,0,0,1,16.608
8282,2842,284224,0,NA,NA,1,0,0,0,0,1,1,24.069
8283,2842,284225,0,NA,NA,1,0,0,0,0,1,1,22.578
8284,2842,284226,0,NA,NA,1,0,0,0,0,1,1,26.613
8285,2842,284227,0,NA,NA,1,0,0,0,0,1,1,25.858
8286,2851,285101,NA,NA,2.6,NA,NA,NA,NA,NA,NA,1,NA
8287,2851,285104,0,2.2,2.6,1,0,0,0,0,1,1,18.839
8288,2851,285105,0,1.2,2.6,1,0,0,0,0,1,1,28.304
8289,2851,285106,0,3,2.6,1,0,0,0,0,1,1,21.796
8290,2851,285107,1,2.6,2.6,0,0,0,0,0,0,1,14.115
8291,2851,285108,1,NA,2.6,1,1,1,0,0,3,1,43.631
8292,2851,285109,0,3,2.6,1,1,1,0,0,3,1,40.81
8293,2851,285110,1,2.4,2.6,1,0,0,0,0,1,1,22.955
8294,2851,285111,NA,NA,2.6,1,1,0,0,0,2,1,33.925
